portuguese,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Present
se inclinou,0,0,0,0,0,0,0,0,0,0,0
se misturam,0,0,0,0,0,0,0,0,0,0,0
se mover,0,0,0,0,0,0,0,0,0,0,0
seared,0,0,0,0,0,0,0,0,0,0,0
sebo,0,0,0,0,0,0,0,0,0,0,0
seca,0,1,0,0,0,0,0,0,0,0,1
secessão,0,1,0,0,0,0,0,0,0,0,1
secional,0,0,0,0,0,0,0,0,0,0,0
seco,0,0,0,0,0,0,0,0,0,0,0
secreção,0,1,0,0,1,0,0,0,0,0,1
secretamente,0,0,0,0,0,0,0,0,0,0,0
secretariado,1,0,0,0,0,0,0,0,0,0,1
secretário,0,0,0,0,0,0,0,0,0,0,0
secrete,0,0,0,0,1,0,0,0,0,0,1
secreto,0,1,0,0,0,0,0,0,0,1,1
sectário,0,1,1,0,0,1,0,0,0,0,1
secular,0,0,0,1,0,0,0,0,0,0,1
secularismo,0,0,0,0,0,0,0,0,0,0,0
século,0,0,0,0,0,0,0,0,0,0,0
secundário,0,0,0,0,0,0,0,0,0,0,0
secura,0,0,0,0,0,0,0,0,0,0,0
seda,1,0,0,0,0,0,0,0,0,0,1
sedate,0,0,0,0,0,0,0,0,0,0,0
sedativo,0,0,0,0,0,0,0,0,0,0,0
sede,0,0,0,1,0,0,0,1,1,0,1
sedentário,0,0,0,0,0,0,0,0,0,0,0
sedento,0,1,0,0,0,0,0,0,0,0,1
sedge,0,0,0,0,0,0,0,0,0,0,0
sedição,0,1,1,0,0,0,0,1,0,0,1
sedimentar,0,0,0,0,0,0,0,0,0,0,0
sedimento,0,0,0,0,0,0,0,0,0,0,0
sedoso,0,0,0,0,0,0,0,0,0,0,0
sedução,0,1,0,0,0,0,0,0,0,0,1
sedutor,0,0,0,1,0,0,0,0,0,0,1
seduzindo,0,0,0,0,0,0,0,0,0,0,0
seduzir,0,1,0,0,0,0,0,0,0,0,1
segmento,0,0,0,0,0,0,0,0,0,0,0
segredo,0,0,0,0,0,0,0,0,1,1,1
segregado,0,1,0,0,0,0,0,0,0,0,1
segregar,0,1,1,0,1,0,0,1,0,0,1
segue,0,0,0,0,0,0,0,0,0,0,0
seguidor,0,0,0,0,0,0,0,0,0,1,1
segurador,0,0,0,0,0,0,0,0,0,0,0
seguramente,0,0,0,0,0,0,0,0,0,1,1
segurança,0,0,0,0,0,0,0,0,0,0,0
segurando,0,0,0,0,0,0,0,0,0,0,0
seguro,1,0,0,0,0,0,1,0,0,1,1
seio,0,0,0,0,0,0,0,0,0,0,0
seita,0,0,0,0,0,0,0,0,0,0,0
seiva,0,1,0,0,0,0,0,1,0,0,1
seixo,0,0,0,0,0,0,0,0,0,0,0
seleção,0,0,0,0,0,0,0,0,0,0,0
selecione,0,0,0,0,0,0,0,0,0,0,0
selim,0,0,0,0,0,0,0,0,0,0,0
selos,0,0,0,0,0,0,0,0,0,1,1
selva,0,0,0,0,0,1,0,0,0,0,1
selvagem,0,1,1,0,0,1,0,0,0,0,1
selvageria,0,1,1,0,0,1,0,0,0,0,1
sem ajuda,0,0,0,0,0,0,0,0,0,0,0
sem ambiguidade,0,0,0,0,0,0,0,0,0,0,0
sem apelo,0,1,0,0,0,0,0,1,0,0,1
sem brilho,0,1,0,0,0,0,0,0,0,0,1
sem casa,0,1,1,1,1,1,0,1,0,0,1
sem coração,0,1,0,0,0,0,0,1,0,0,1
sem cortes,0,0,0,0,0,0,0,0,0,0,0
sem culpa,1,0,0,0,0,0,0,0,0,0,1
sem deus,0,1,1,0,0,0,0,0,0,0,1
sem dinheiro,0,0,0,0,0,0,0,0,0,0,0
sem dor,0,0,0,0,0,0,0,0,0,0,0
sem dúvida,1,0,0,0,0,0,0,0,0,1,1
sem escrúpulos,0,1,0,0,0,0,0,0,0,0,1
sem esperança,0,1,0,0,0,1,0,1,0,0,1
sem fé,0,1,0,0,0,0,0,1,0,0,1
sem fim,1,1,1,0,0,1,1,1,0,1,1
sem fio,1,0,1,1,0,0,0,0,1,0,1
sem forma,0,1,0,0,0,0,0,0,0,0,1
sem fundamento,0,1,0,0,0,0,0,0,0,0,1
sem fundo,0,0,0,0,0,1,0,0,0,0,1
sem importância,0,1,0,0,0,0,0,1,0,0,1
sem inspiração,0,1,0,0,0,0,0,1,0,0,1
sem instrução,0,1,0,0,0,0,0,1,0,0,1
sem intercorrências,0,0,0,0,0,0,0,0,0,0,0
sem interrupção,0,0,0,0,0,0,0,0,0,0,0
sem licença,0,1,0,0,0,0,0,0,0,0,1
sem limite,0,0,0,0,0,0,0,0,0,0,0
sem litoral,0,0,0,0,0,0,0,0,0,0,0
sem mangas,0,0,0,0,0,0,0,0,0,0,0
sem marca,0,0,0,0,0,0,0,0,0,0,0
sem mobília,0,1,0,0,0,0,0,0,0,0,1
sem nome,0,1,0,0,1,0,0,0,0,0,1
sem obstáculos,0,0,0,0,0,0,0,0,0,0,0
sem oposição,0,0,0,0,0,0,0,0,0,0,0
sem palavras,0,0,0,0,0,0,0,0,0,0,0
sem peso,0,0,0,0,0,0,0,0,0,0,0
sem precedente,0,0,0,0,0,0,0,0,1,0,1
sem querer,0,1,0,0,0,0,0,0,1,0,1
sem rumo,0,1,0,0,0,0,0,0,0,0,1
sem sangue,1,0,0,0,0,0,0,0,0,0,1
sem sentido,0,1,0,0,0,0,0,1,0,0,1
sem significado,0,1,0,0,0,0,0,1,0,0,1
sem sol,0,0,0,0,0,0,0,0,0,0,0
sem título,0,1,0,0,0,0,0,1,0,0,1
sem utilidade,0,1,0,0,0,0,0,0,0,0,1
sem vida,0,1,0,0,0,1,0,1,0,0,1
sem voz,0,0,0,0,0,0,0,0,0,0,0
semáforo,0,0,0,0,0,0,0,0,0,0,0
semana,0,0,0,0,0,0,0,0,0,0,0
semanal,0,0,0,0,0,0,0,0,0,0,0
semblante,0,0,0,0,0,0,0,0,0,0,0
semear,0,0,0,0,0,0,0,0,0,0,0
semelhança,0,0,0,0,0,0,0,0,0,0,0
semelhante,0,0,0,0,0,0,0,0,0,0,0
semelhantes,0,0,0,0,0,0,0,0,0,0,0
sêmen,0,0,0,0,0,0,0,0,0,0,0
semente,0,0,0,0,0,0,0,0,0,0,0
seminal,0,0,0,0,0,0,0,0,0,0,0
seminário,0,0,0,0,0,0,0,0,0,0,0
semiótica,0,0,0,0,0,0,0,0,0,0,0
sempre,0,0,0,0,0,0,0,0,0,0,0
sempre-viva,1,0,0,0,0,0,1,0,0,1,1
senado,0,0,0,0,0,0,0,0,0,1,1
senador,0,0,0,0,0,0,0,0,0,0,0
senescência,0,0,0,0,0,0,0,0,0,0,0
senhor,1,0,0,0,0,0,0,0,0,1,1
senhora,0,0,0,0,0,0,0,0,0,0,0
senhores,0,0,0,0,0,0,0,0,0,0,0
senhoria,1,0,0,0,0,0,0,0,0,0,1
senhorio,0,0,0,0,0,0,0,0,0,0,0
senhorita,0,0,0,0,0,0,0,0,0,0,0
senil,0,1,0,0,0,1,0,1,0,0,1
senior,0,0,0,0,0,0,0,0,0,0,0
sensação,0,0,0,0,0,0,0,0,0,0,0
sensacional,1,0,0,0,0,0,1,0,0,0,1
sensato,1,0,0,0,0,0,0,0,0,0,1
sensibilidade,1,0,0,0,0,0,0,0,0,0,1
sensível,1,0,0,0,0,0,0,0,0,0,1
sensorial,0,0,0,0,0,0,0,0,0,0,0
sensual,1,1,0,1,0,0,1,0,1,1,1
sensualidade,1,0,0,1,0,0,1,0,0,0,1
sentado,0,0,0,0,0,0,0,0,0,0,0
sentido,1,0,0,0,0,0,0,0,0,0,1
sentidos,0,0,0,0,0,0,0,0,0,0,0
sentimental,1,0,0,0,0,0,0,0,0,0,1
sentimentalismo,1,0,0,0,0,0,0,0,0,0,1
sentimento,0,0,0,0,0,0,0,0,0,0,0
sentina,0,0,0,0,0,0,0,0,0,0,0
sentindo,1,1,1,1,1,1,1,1,1,1,1
sentinela,1,0,0,0,0,0,0,0,0,1,1
sentir,0,0,0,0,0,0,0,0,0,0,0
sentiu,0,0,0,0,0,0,0,0,0,0,0
separação,0,0,0,0,0,0,0,0,0,0,0
separadamente,0,0,0,0,0,0,0,0,0,0,0
separado,0,0,0,0,0,0,0,0,0,0,0
separatista,0,1,1,0,1,0,0,0,0,0,1
separável,0,0,0,0,0,0,0,0,0,0,0
sépia,0,0,0,0,0,0,0,0,0,0,0
sépsis,0,1,0,0,0,1,0,1,0,0,1
séptico,0,1,0,0,1,0,0,0,0,0,1
septo,0,0,0,0,0,0,0,0,0,0,0
sequela,0,0,0,1,0,0,0,0,0,0,1
sequência,0,0,0,0,0,0,0,0,0,0,0
sequencial,0,0,0,0,0,0,0,0,0,0,0
sequestrado,0,1,1,0,0,1,0,1,1,0,1
sequestro,0,1,1,0,0,1,0,1,1,0,1
sereia,0,0,0,0,0,0,0,0,0,0,0
serenidade,1,0,0,1,0,0,1,0,0,1,1
sereno,0,1,0,0,0,0,0,0,0,1,1
serial,0,0,0,1,0,0,0,0,0,0,1
seriamente,0,1,0,0,0,0,0,1,0,0,1
seriedade,1,0,0,0,0,0,0,0,0,0,1
series,0,0,0,0,0,0,0,0,0,1,1
serif,0,0,0,0,0,0,0,0,0,0,0
seringa,0,0,0,0,0,1,0,0,0,0,1
sermão,1,0,0,0,0,0,0,0,0,1,1
serpente,0,1,0,0,1,1,0,0,0,0,1
serpentear,0,1,0,0,0,0,0,0,0,0,1
serpentina,0,0,0,0,0,0,0,0,0,0,0
serragem,0,0,0,0,0,0,0,0,0,0,0
serrilhada,0,0,0,0,0,0,0,0,0,0,0
serviço,0,0,0,0,0,0,0,0,0,0,0
serviço de limpeza,1,0,0,0,0,0,0,0,0,0,1
servidão,0,1,0,0,0,0,0,0,0,0,1
servil,0,1,0,0,1,1,0,1,0,0,1
servir,0,1,0,0,0,0,0,0,0,1,1
servo,0,1,0,0,0,0,0,0,0,1,1
sessão,0,0,0,0,0,0,0,0,0,0,0
sessenta,0,0,0,0,0,0,0,0,0,0,0
sessões,0,0,0,0,0,0,0,0,0,0,0
sesta,1,0,0,0,0,0,1,0,0,0,1
setenta,0,0,0,0,0,0,0,0,0,0,0
sétimo,0,0,0,0,0,0,0,0,0,0,0
setor,0,0,0,0,0,0,0,0,0,0,0
setter,0,0,0,0,0,0,0,0,0,0,0
severamente,0,0,0,0,0,0,0,0,0,0,0
severo,0,1,0,0,0,0,0,0,0,0,1
sexo,1,0,0,1,0,0,1,0,0,1,1
sexto,0,0,0,0,0,0,0,0,0,0,0
sexualidade,0,0,0,0,0,0,0,0,0,0,0
sexy,0,0,0,0,0,0,0,0,0,0,0
shopping,0,0,0,0,0,0,0,0,0,0,0
shortness,0,0,0,0,0,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,0
shunt,0,0,0,0,0,0,0,0,0,0,0
sibilar,0,1,0,0,0,0,0,0,0,0,1
sic,0,0,0,0,0,0,0,0,0,0,0
siesta,0,0,0,0,0,0,0,0,0,0,0
sifão,0,0,0,0,0,0,0,0,0,0,0
significa,0,0,0,0,0,0,0,0,0,0,0
significação,0,0,0,0,0,0,0,0,0,0,0
significado,0,0,0,0,0,0,0,0,0,0,0
significar,0,0,0,1,0,0,0,0,0,0,1
significativo,0,0,0,0,0,0,0,0,0,0,0
sílaba,0,0,0,0,0,0,0,0,0,0,0
silenciado,0,0,0,0,0,0,0,0,0,0,0
silêncio,1,0,0,0,0,0,0,0,0,0,1
silenciosamente,0,0,0,0,0,0,0,0,0,0,0
silencioso,0,0,0,0,0,0,0,0,0,0,0
silhueta,0,0,0,0,0,0,0,0,0,0,0
silvo,0,1,1,0,0,1,0,0,0,0,1
sim,1,0,0,0,0,0,0,0,0,0,1
simbolicamente,0,0,0,0,0,0,0,0,0,0,0
simbólico,1,0,0,0,0,0,0,0,0,0,1
simbolismo,0,0,0,0,0,0,0,0,0,0,0
simbolizar,0,0,0,0,0,0,0,0,0,0,0
símbolo,0,0,0,0,0,0,0,0,0,0,0
simetria,1,0,0,0,0,0,1,0,0,1,1
simétrico,1,0,0,0,0,0,0,0,0,0,1
simpatia,1,0,0,0,0,0,1,0,0,1,1
simpático,1,0,0,0,0,1,1,1,0,1,1
simpatizar,0,0,0,0,0,0,0,1,0,0,1
simples,0,0,0,0,0,0,0,0,0,0,0
simplesmente,0,0,0,0,0,0,0,0,0,0,0
simplificar,1,0,0,1,0,0,1,0,1,1,1
simplista,0,1,0,0,0,0,0,0,0,0,1
simplório,0,1,0,0,1,0,0,0,0,0,1
simulação,0,0,0,0,0,0,0,0,0,0,0
simulado,0,0,0,0,0,0,0,0,0,0,0
simulando,0,0,0,0,0,0,0,0,0,0,0
simular,0,0,0,0,0,0,0,0,0,0,0
simultaneamente,0,0,0,0,0,0,0,0,0,0,0
simultâneo,0,0,0,0,0,0,0,0,0,0,0
sinagoga,0,0,0,0,0,0,0,0,0,0,0
sinal,0,0,0,0,0,0,0,0,0,0,0
sinceridade,1,0,0,0,0,0,0,0,0,0,1
sincero,1,0,0,0,0,0,0,0,0,1,1
síncope,0,1,0,0,0,1,0,1,1,0,1
sincronizar,1,0,0,1,0,0,1,0,1,1,1
síncrono,0,0,0,0,0,0,0,0,0,0,0
sindicato,0,0,0,0,0,0,0,0,0,0,0
sinergia,0,0,0,0,0,0,0,0,0,0,0
sinérgico,1,0,0,0,0,0,0,0,0,1,1
sinfonia,1,0,0,1,0,0,1,0,0,0,1
singelo,1,0,0,0,0,0,0,0,0,0,1
singular,0,0,0,0,0,0,0,0,0,0,0
singularidade,0,0,0,0,0,0,0,0,0,0,0
singularmente,0,0,0,0,0,0,0,0,1,0,1
sinistro,0,1,0,1,0,1,0,0,0,0,1
sino,0,0,0,0,0,0,0,0,0,0,0
sínodo,1,0,0,0,0,0,0,0,0,1,1
sinônimo,1,1,0,0,0,1,0,0,0,1,1
sinopse,0,0,0,0,0,0,0,0,0,0,0
sinóptico,0,0,0,0,0,0,0,0,0,0,0
sintaxe,0,0,0,0,0,0,0,0,0,0,0
síntese,0,0,0,0,0,0,0,0,0,0,0
sintético,0,0,0,0,0,0,0,0,0,0,0
sintoma,0,1,0,0,0,0,0,0,0,0,1
sintomático,0,0,0,0,0,0,0,0,0,0,0
sintonização,0,0,0,0,0,0,0,0,0,0,0
sirene,0,1,0,0,0,1,0,0,0,0,1
sistema,0,0,0,0,0,0,0,0,0,1,1
sistema de esgoto,0,1,0,0,1,0,0,0,0,0,1
sistemática,0,0,0,0,0,0,0,0,0,0,0
sistematicamente,0,0,0,0,0,0,0,0,0,0,0
sith,0,0,0,0,0,0,0,0,0,0,0
situação,0,0,0,0,0,0,0,0,0,0,0
situação difícil,0,1,0,1,1,1,0,1,0,0,1
situado,0,0,0,0,0,0,0,0,0,0,0
situar,0,0,0,0,0,0,0,0,0,0,0
skunk,0,0,0,0,0,0,0,0,0,0,0
slogan,0,0,0,0,0,0,0,0,0,0,0
slot,0,0,0,0,0,0,0,0,0,0,0
smokey,0,0,0,0,0,0,0,0,0,0,0
snap,0,0,0,0,0,0,0,0,0,0,0
snipe,0,0,0,0,0,0,0,0,0,0,0
snippet,0,0,0,0,0,0,0,0,0,0,0
só,0,1,1,0,1,1,0,1,0,0,1
soando,0,0,0,0,0,0,0,0,0,0,0
sob,0,0,0,0,0,0,0,0,0,0,0
soberania,0,0,0,0,0,0,0,0,0,0,0
soberano,0,0,0,0,0,0,0,0,0,1,1
sobrecarga,0,1,0,0,0,0,0,1,0,0,1
sobrecarregado,0,1,0,0,0,0,0,1,0,0,1
sobrecarregar,0,1,0,0,0,0,0,0,0,0,1
sobremesa,0,0,0,0,0,0,0,0,0,0,0
sobrenadante,0,0,0,0,0,0,0,0,0,0,0
sobrenatural,0,0,0,0,0,0,0,0,0,0,0
sobrenome,0,0,0,0,0,0,0,0,0,0,0
sobrepondo,0,0,0,0,0,0,0,0,0,0,0
sobrepor,0,0,0,0,0,0,0,0,0,0,0
sobreposição,0,0,0,0,0,0,0,0,0,0,0
sobreposto,0,0,0,0,0,0,0,0,0,0,0
sobressair,1,0,0,1,0,0,1,0,1,1,1
sobressaltar,0,1,0,0,0,1,0,0,1,0,1
sobretaxa,0,1,1,0,0,0,0,0,0,0,1
sobretudo,0,0,0,0,0,0,0,0,0,0,0
sobrevivência,0,0,0,0,0,0,0,0,0,0,0
sobrevivendo,0,0,0,0,0,0,0,0,0,0,0
sobreviver,1,0,0,0,0,0,0,0,0,0,1
sobriedade,1,0,0,0,0,0,0,0,0,1,1
sobrinha,0,0,0,0,0,0,0,0,0,0,0
sobrinho,0,0,0,0,0,0,0,0,0,0,0
soc,0,0,0,0,0,0,0,0,0,0,0
social,0,0,0,0,0,0,0,0,0,0,0
socialismo,0,0,0,0,1,1,0,0,0,0,1
socialista,0,1,1,0,1,1,0,1,0,0,1
sociável,1,0,0,0,0,0,0,0,0,0,1
sociedade,0,0,0,0,0,0,0,0,0,0,0
soco,0,1,1,0,0,1,0,1,1,0,1
sod,0,0,0,0,0,0,0,0,0,0,0
sofá,0,0,0,0,0,0,0,1,0,0,1
sofra,0,1,0,0,0,0,0,0,0,0,1
sofredor,0,1,0,0,0,1,0,1,0,0,1
sofrer,0,1,0,0,0,1,0,1,0,0,1
sofrimento,0,1,0,0,1,1,0,1,0,0,1
solar,0,0,0,0,0,0,0,0,0,0,0
solavanco,0,0,0,0,0,0,0,0,1,0,1
solda,0,0,0,0,0,0,0,0,0,0,0
soldado,1,0,1,0,0,0,0,1,0,0,1
soldar,0,0,0,0,0,0,0,0,0,0,0
soletração,1,0,0,0,0,0,0,0,0,0,1
soletrar,0,1,0,0,0,1,0,1,0,0,1
solicitação,0,0,0,0,0,0,0,0,0,0,0
solicitar,0,0,0,0,0,0,0,0,0,0,0
solidão,0,1,0,0,0,1,0,1,0,0,1
solidariedade,0,0,0,0,0,0,0,0,0,1,1
solidez,1,0,0,1,0,0,1,0,0,1,1
solidificação,0,0,0,0,0,0,0,0,0,0,0
solidificar,0,0,0,0,0,0,0,0,0,0,0
solidificou,0,0,0,0,0,0,0,0,0,0,0
sólido,1,0,0,0,0,0,0,0,0,0,1
solitária,0,1,1,0,1,1,0,1,0,0,1
solitário,0,1,1,0,1,1,0,1,0,0,1
solo,0,1,0,0,1,0,0,0,0,0,1
solta,0,0,0,0,0,0,0,0,0,0,0
solteiro,0,0,0,0,0,0,0,0,0,0,0
solteirona,0,1,0,0,0,1,0,1,0,0,1
solubilidade,0,0,0,0,0,0,0,0,0,0,0
solução,1,0,0,0,0,0,0,0,0,0,1
soluço,0,1,0,0,0,0,0,1,0,0,1
solúvel,0,0,0,0,0,0,0,0,0,0,0
solvência,1,0,0,0,0,0,0,0,0,0,1
solvente,0,0,0,0,0,0,0,0,0,0,0
som,0,0,0,0,0,0,0,0,0,0,0
soma,0,0,0,0,0,0,0,0,0,0,0
somático,0,1,0,0,0,0,0,0,1,0,1
sombra,0,0,0,0,0,0,0,0,0,0,0
sombreamento,0,0,0,0,0,0,0,0,0,0,0
sombria,0,1,1,1,1,1,0,1,0,0,1
sombrio,0,1,1,1,1,1,0,1,0,0,1
sonar,1,0,0,1,0,0,0,0,0,0,1
sonata,1,0,0,0,0,0,0,0,0,0,1
sonda,0,0,0,0,0,0,0,0,0,0,0
soneca,0,0,0,0,0,0,0,0,0,0,0
soneto,1,0,0,0,0,0,1,1,0,0,1
sonhador,0,0,0,0,0,0,0,0,0,0,0
sonhadores,0,0,0,0,0,0,0,0,0,0,0
sonhando,0,0,0,0,0,0,0,0,0,0,0
sonhando acordado,0,0,0,0,0,0,0,0,0,0,0
sonhe,0,0,0,0,0,0,0,0,0,0,0
sono,0,0,0,0,0,0,0,0,0,0,0
sonolência,0,1,0,0,0,0,0,0,0,0,1
sonolento,0,0,0,0,0,0,0,0,0,0,0
sonoro,1,0,0,0,0,0,1,0,0,0,1
sopa,1,0,0,0,0,0,0,0,0,0,1
soprado,0,0,0,0,0,0,0,0,0,0,0
soprano,0,0,0,0,0,0,0,0,0,0,0
soprar,0,1,0,0,0,0,0,0,0,0,1
sopro,0,0,0,0,0,0,0,0,0,0,0
soquete,0,0,0,0,0,0,0,0,0,0,0
sórdido,0,1,1,0,1,1,0,1,0,0,1
sorgo,0,0,0,0,0,0,0,0,0,0,0
soro,1,0,0,0,0,0,0,0,0,0,1
sorrateiramente,0,1,0,0,0,0,0,1,0,0,1
sorridente,1,0,0,0,0,0,1,0,0,0,1
sorrir,1,0,0,1,0,0,1,0,1,1,1
sorte,1,0,0,1,0,0,1,0,1,0,1
sorteio,0,0,0,1,0,0,0,0,1,0,1
sorteiro,1,0,0,0,0,0,0,0,0,0,1
sortidas,0,0,0,0,0,0,0,0,0,0,0
sortimento,0,0,0,0,0,0,0,0,0,0,0
sortudo,1,0,0,0,0,0,1,0,1,0,1
sótão,0,0,0,0,0,0,0,0,0,0,0
sotaque,0,0,0,0,0,0,0,0,0,0,0
sozinho,1,0,0,0,0,0,0,0,0,0,1
spa,1,0,0,1,0,0,1,0,1,1,1
spray,0,0,0,0,0,0,0,0,0,0,0
status,1,0,0,0,0,0,0,0,0,0,1
straddle,0,0,0,0,0,0,0,0,0,0,0
stringy,0,0,0,0,0,0,0,0,0,0,0
suástica,0,1,1,0,0,1,0,0,0,0,1
suavemente,0,0,0,0,0,0,0,0,0,0,0
suavidade,1,0,0,0,0,0,0,0,0,0,1
subalterno,0,1,0,0,0,0,0,0,0,0,1
subatômico,0,0,0,0,0,0,0,0,0,0,0
subcomité,0,0,0,0,0,0,0,0,0,0,0
subconjunto,0,0,0,0,0,0,0,0,0,0,0
subconsciente,0,0,0,0,0,0,0,0,0,0,0
subcutâneo,0,0,0,0,0,0,0,0,0,0,0
subdimensionado,0,1,0,0,0,0,0,0,0,0,1
subdividir,0,0,0,0,0,0,0,0,0,0,0
subdivisão,0,0,0,0,0,0,0,0,0,0,0
subduction,0,0,0,0,0,0,0,0,0,0,0
subestimar,0,0,0,0,0,0,0,0,1,0,1
subestrutura,0,0,0,0,0,0,0,0,0,0,0
subida,1,1,0,1,0,1,0,0,0,0,1
subindo,0,0,0,0,0,0,0,0,0,0,0
subir,0,0,0,0,0,0,0,0,0,0,0
subitamente,0,0,0,0,0,0,0,0,1,0,1
subjazem,0,0,0,0,0,0,0,0,0,0,0
subjetivo,0,0,0,0,0,0,0,0,0,0,0
subjugação,0,1,1,0,1,1,0,1,0,0,1
subjugado,0,0,0,0,0,0,0,0,0,0,0
subjugar,0,1,0,0,0,0,0,0,0,0,1
sublimação,1,0,0,0,0,0,1,0,0,0,1
subliminar,0,0,0,0,0,0,0,0,0,0,0
sublinhado,1,0,0,0,0,0,0,0,0,0,1
submarino,0,0,0,0,0,0,0,0,0,0,0
submersível,0,0,0,0,0,0,0,0,0,0,0
submerso,0,0,0,0,0,0,0,0,0,0,0
submissão,0,0,0,0,0,0,0,0,0,0,0
subordinação,0,0,0,0,0,0,0,0,0,0,0
subordinar,0,1,0,0,0,1,0,0,0,0,1
suborno,0,1,0,0,0,0,0,0,0,0,1
subscrever,1,0,0,0,0,0,0,0,0,1,1
subsequência,0,0,0,0,0,0,0,0,0,0,0
subsequente,0,0,0,0,0,0,0,0,0,0,0
subsequentemente,0,0,0,0,0,0,0,0,0,0,0
subsidência,0,1,0,0,0,0,0,1,0,0,1
subsidiar,0,0,0,0,0,0,0,0,0,0,0
subsidiária,0,0,0,0,0,0,0,0,0,0,0
subsistência,0,0,0,0,0,0,0,0,0,0,0
subsistir,0,1,0,0,0,0,0,0,0,0,1
subsolo,0,0,0,0,0,0,0,0,0,0,0
substância,1,0,0,0,0,0,0,0,0,0,1
substancialmente,0,0,0,0,0,0,0,0,0,0,0
substantivo,1,0,0,0,0,0,0,0,0,0,1
substituição,0,0,0,0,0,0,0,0,0,0,0
substituído,0,0,0,0,0,0,0,0,0,0,0
substituir,0,0,0,0,0,0,0,0,0,0,0
substituto,0,0,0,0,0,0,0,0,0,1,1
subterrâneo,0,0,0,0,0,0,0,0,0,0,0
subtipo,0,0,0,0,0,0,0,0,0,0,0
subtração,0,0,0,0,0,0,0,0,0,0,0
subtrair,0,1,0,0,0,0,0,0,0,0,1
subtrama,0,0,0,0,0,0,0,0,0,0,0
suburbano,0,0,0,0,0,0,0,0,0,0,0
subúrbio,0,0,0,0,0,0,0,0,0,0,0
subúrbios,0,0,0,0,0,0,0,0,0,0,0
subvenção,0,1,1,0,1,0,0,0,0,0,1
subversão,0,1,1,0,0,1,0,0,0,0,1
subversivo,0,1,1,0,0,0,0,0,1,0,1
subverter,0,1,0,0,1,1,0,1,0,0,1
sucção,0,0,0,0,0,0,0,0,0,0,0
sucedendo,1,0,0,1,0,0,1,0,0,1,1
suceder,0,1,0,0,0,0,0,0,0,0,1
sucessão,0,0,0,0,0,0,0,0,0,0,0
sucessivas,0,0,0,0,0,0,0,0,0,0,0
sucesso,1,0,0,1,0,0,1,0,0,0,1
sucessor,0,0,0,0,0,0,0,0,0,0,0
sucinto,1,0,0,0,0,0,0,0,0,0,1
suco,0,0,0,0,0,0,0,0,0,0,0
suculento,0,0,0,0,0,0,0,0,0,0,0
suculentos,1,1,0,0,0,0,0,0,0,0,1
sucumbir,0,1,0,0,0,0,0,0,0,0,1
sudando,0,0,0,0,0,0,0,0,0,0,0
suéter,0,0,0,0,0,0,0,0,0,0,0
suficiência,1,0,0,0,0,0,0,0,0,0,1
suficiente,0,0,0,0,0,0,0,0,0,0,0
suficientemente,0,0,0,0,0,0,0,0,0,0,0
sufixo,0,0,0,0,0,0,0,0,0,0,0
sufocado,0,1,1,0,0,1,0,1,0,0,1
sufocante,0,1,0,0,1,1,0,1,0,0,1
sufocar,0,1,1,0,0,0,0,1,0,0,1
sugerir,0,0,0,0,0,0,0,0,0,1,1
sugestão,0,0,0,0,0,0,0,0,0,0,0
sugestivo,0,0,0,0,0,0,0,0,0,0,0
suicida,0,1,1,0,1,1,0,1,0,0,1
suicídio,0,1,1,0,0,1,0,1,0,0,1
suínos,0,1,0,0,1,0,0,0,0,0,1
suíte,0,0,0,0,0,0,0,0,0,0,0
suja,0,1,0,0,1,0,0,0,0,0,1
sujado,0,1,0,0,1,0,0,0,0,0,1
sujeição,0,1,0,0,0,0,0,0,0,0,1
sujeira,0,1,0,0,1,0,0,0,0,0,1
sujeitar,0,1,0,0,0,0,0,1,0,0,1
sujeito,0,1,0,0,0,0,0,0,0,0,1
sujo,0,1,0,0,1,0,0,0,0,0,1
sulco,0,0,0,0,0,0,0,1,0,0,1
sultão,0,0,0,0,0,1,0,0,0,0,1
sumariamente,0,0,0,0,0,0,0,0,0,0,0
sumo,0,0,0,0,0,0,0,0,0,0,0
suntuoso,0,0,0,0,0,0,0,0,0,0,0
suor,0,0,0,0,0,1,0,0,0,0,1
super estrela,1,0,0,0,0,0,1,0,0,1,1
super homen,1,0,0,0,0,0,1,0,0,1,1
super-humano,1,0,0,0,0,0,0,0,0,0,1
supera em número,0,0,0,0,0,0,0,0,0,0,0
superação,0,1,0,0,0,0,0,0,0,0,1
superado,1,0,0,1,0,0,0,0,0,0,1
superam,0,0,0,0,0,0,0,0,0,0,0
superando,1,0,0,0,0,0,0,0,0,0,1
superar,0,0,0,0,0,0,0,0,0,0,0
superestimado,0,1,0,0,0,0,0,0,0,0,1
superestimar,0,0,0,0,0,0,0,0,1,0,1
superfaturado,0,1,1,0,1,0,0,1,0,0,1
superficial,0,1,0,0,0,0,0,0,0,0,1
superfície,0,0,0,0,0,0,0,0,0,0,0
supérfluo,0,1,0,0,0,0,0,0,0,0,1
superintendente,0,0,0,0,0,0,0,0,0,0,0
superior,1,0,0,0,0,0,0,0,0,0,1
superioridade,1,0,0,0,0,0,0,0,0,0,1
superlativo,0,0,0,0,0,0,0,0,0,0,0
